"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3640713.2685542,2494905.42705006,322593,0.129253367294227,0.0645180510234625,61247,0.5,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3483308.25461204,2400740.89904179,106510,0.0443194499071432,0.0221224761126094,44701,0.5,NA,0,NA,0,3e-04,5e-04,1500,1111,13,4,38,9,22,359,1500,2,1111
4,3505880.33406708,2402632.51317284,150588,0.0626314263710158,0.0312630738128393,86829,0.5,NA,0,NA,0,6e-04,9e-04,3000,2169,52,27,89,25,72,359,1500,3,2169
5,3540303.9591865,2395695.8347064,209925,0.0875700411128721,0.0437114212102957,119947,0.5,NA,0,NA,0,6e-04,9e-04,3000,2058,79,41,147,38,129,0,0,6,2058
6,3469477.52625889,2349472.96214188,260700,0.110908941206503,0.0553612557840029,138537,0.5,NA,0,NA,0,6e-04,8e-04,3000,1931,85,44,159,41,122,0,0,11,1931
7,3365030.88129246,2280736.95228596,394881,0.173083137986633,0.0863960990857792,226157,0.5,NA,0,NA,0,5e-04,8e-04,3000,1767,134,91,170,43,145,0,0,19,1767
8,3136737.67909792,2147041.02002049,154854,0.0720709170542172,0.035974885615374,99605,0.5,NA,0,NA,0,5e-04,8e-04,3000,1693,50,23,99,27,78,0,0,3,1693
9,3012677.01117486,2095679.31298375,80555,0.0383839669878841,0.019159723204502,66288,0.5,NA,0,NA,0,5e-04,8e-04,3000,1640,27,19,49,8,39,0,0,4,1640
10,2924260.84213026,2068702.44928393,39620,0.019084869960835,0.00952639486061806,38846,0.5,NA,0,NA,0,5e-04,8e-04,3000,1590,25,13,25,12,28,0,0,3,1590
11,2857677.78077098,2054517.99997725,41458,0.0201171945934056,0.0100416895466385,43409,0.5,NA,0,NA,0,5e-04,8e-04,3000,1552,13,10,33,3,25,0,0,0,1552
12,2792129.09863249,2036845.11495533,130577,0.0640543179895995,0.0319733237349142,63366,0.5,NA,0,NA,0,5e-04,7e-04,3000,1504,32,18,90,14,65,0,0,2,1504
