"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3640679.15465978,2494897.30984957,322592,0.129253367294227,0.0645180510234625,61247,0.5,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3528223.95811766,2411427.30195147,106984,0.0443194499071432,0.0221224761126094,44701,0.5,NA,0,NA,0,3e-04,4e-04,1250,933,10,7,26,3,22,294,1250,0,933
4,3495688.19086486,2401595.90221563,150523,0.0626314263710158,0.0312630738128393,86829,0.5,NA,0,NA,0,5e-04,8e-04,2500,1825,47,30,92,17,61,285,1250,3,1825
5,3435108.34184312,2371690.07254501,207825,0.0875700411128721,0.0437114212102957,119947,0.5,NA,0,NA,0,5e-04,7e-04,2500,1745,52,26,126,26,86,0,0,9,1745
6,3453840.52197923,2343499.32163652,260037,0.110908941206503,0.0553612557840029,138537,0.5,NA,0,NA,0,5e-04,7e-04,2500,1645,75,42,116,33,103,0,0,6,1645
7,3301082.23537396,2262879.74749633,391791,0.173083137986633,0.0863960990857792,226157,0.5,NA,0,NA,0,5e-04,7e-04,2500,1520,108,64,151,44,121,0,0,15,1520
8,3078008.0396258,2128610.68178485,153525,0.0720709170542172,0.035974885615374,99605,0.5,NA,0,NA,0,5e-04,7e-04,2500,1452,51,23,87,28,68,0,0,4,1452
9,2954172.4564199,2075654.58269554,79785,0.0383839669878841,0.019159723204502,66288,0.5,NA,0,NA,0,5e-04,7e-04,2500,1400,32,11,41,21,33,0,0,3,1400
10,2867599.23845382,2047489.94988188,39216,0.019084869960835,0.00952639486061806,38846,0.5,NA,0,NA,0,5e-04,7e-04,2500,1376,11,9,21,2,20,0,0,1,1376
11,2802543.64113393,2032112.33221531,41008,0.0201171945934056,0.0100416895466385,43409,0.5,NA,0,NA,0,5e-04,7e-04,2500,1346,16,7,21,9,16,0,0,3,1346
12,2738498.94994509,2013332.96185808,129070,0.0640543179895995,0.0319733237349142,63366,0.5,NA,0,NA,0,5e-04,6e-04,2500,1297,32,18,71,14,53,0,0,5,1297
